country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
ESP,Spain,PARQUE EOLICO EL PICAL,WRI1007436,19.8,41.7494,-2.1887,Wind,,,,2001.0,SISTEMAS ENERGETICOS VALLE DE SEDANO  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,91.35708000085154
ESP,Spain,PARQUE EOLICO EL PICAZO,WRI1007437,50.0,39.4500,-2.0833,Wind,,,,,INGENIERIA Y PROMOCIONES EOLICAS  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,230.6996969718473
ESP,Spain,PARQUE EOLICO EL TABLADO,WRI1007446,19.8,41.7175,-1.8109,Wind,,,,1999.0,SISTEMAS ENERGETICOS DEL MONCAYO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,91.35708000085154
ESP,Spain,PARQUE EOLICO EL TORANZO,WRI1007447,18.0,41.7631,-1.8882,Wind,,,,1998.0,ECOWING ENERGY  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,83.05189090986504
ESP,Spain,PARQUE EOLICO ENIX,WRI1007452,13.2,36.8773,-2.6018,Wind,,,,1997.0,ENEL GREEN POWER ESPANA S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,60.904720000567686
ESP,Spain,PARQUE EOLICO FUENTE DE CANTOS,WRI1007458,28.0,38.2500,-6.3000,Wind,,,,,SINAE  ENERGIA Y MEDIO AMBIENTE  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,129.1918303042345
ESP,Spain,PARQUE EOLICO HERMANAS,WRI1007465,28.38,37.2829,-5.9209,Wind,,,,,ENERGIA HIDROELECTRICA DE NAVARRA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,130.94514800122053
ESP,Spain,PARQUE EOLICO IBARGOITI,WRI1007467,22.44,42.6530,-1.3067,Wind,,,,2001.0,ACCIONA ENERGIA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,103.53802400096508
ESP,Spain,PARQUE EOLICO LA BOBIA - SAN ISIDRO,WRI1007473,49.3,43.5167,-6.6833,Wind,,,,,PARQUE EOLICO LA BOBIA - SAN ISIDRO  S.L,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,227.46990121424142
ESP,Spain,PARQUE EOLICO LA CUESTA,WRI1007478,27.2,43.2155,-6.8757,Wind,,,,2008.0,EOLICA GUADALTEBA S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,125.50063515268494
ESP,Spain,PARQUE EOLICO LA MAZA,WRI1007485,22.95,39.6000,-1.8000,Wind,,,,,BOREAS EOLICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,105.8911609100779
ESP,Spain,PARQUE EOLICO LA MOLATA,WRI1007486,17.25,39.4085,-2.2017,Wind,,,,,ELECDEY MURCIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,79.59139545528733
ESP,Spain,PARQUE EOLICO LA MUELA,WRI1007487,51.480000000000004,41.5919,-1.1577,Wind,,,,,GAMESA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,237.52840800221404
ESP,Spain,PARQUE EOLICO LA RETUERTA,WRI1007494,38.0,37.5076,-7.2704,Wind,,,,2009.0,IBERDROLA RENOVABLES ANDALUCIA S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,175.33176969860395
ESP,Spain,PARQUE EOLICO LA SOLANA,WRI1007496,44.2,38.6328,-0.8197,Wind,,,,2009.0,CORPORACION ACCIONA EOLICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,203.93853212311302
ESP,Spain,PARQUE EOLICO LACERA,WRI1007503,25.74,38.6137,-1.1147,Wind,,,,,GAMESA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,118.76420400110699
ESP,Spain,PARQUE EOLICO LANCHAR,WRI1007504,24.42,42.0635,-7.7246,Wind,,,,,GAMESA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,112.67373200105024
ESP,Spain,PARQUE EOLICO LAROUCO,WRI1007505,41.65,42.0635,-7.7246,Wind,,,,2004.0,IBERDROLA RENOVABLES GALICIA  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,192.17284757754882
ESP,Spain,PARQUE EOLICO LAS CABEZAS,WRI1007511,17.4,37.6143,-7.2488,Wind,,,,2009.0,IBERDROLA RENOVABLES ANDALUCIA S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,80.28349454620286
ESP,Spain,PARQUE EOLICO LAS LOMILLAS,WRI1007514,12.0,39.5000,-2.1667,Wind,,,,2009.0,UNIWINDET PARQUE EOLICO LAS LOMILLAS  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,55.367927273243346
ESP,Spain,PARQUE EOLICO LAYNA,WRI1007520,50.0,41.0991,-2.3044,Wind,,,,2012.0,IBERENOVA PROMOCIONES  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,230.6996969718473
ESP,Spain,PARQUE EOLICO LOMILLA I,WRI1023657,33.0,39.4685,-2.2467,Wind,,,,,EOLICA MONTANESA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,152.26180000141923
ESP,Spain,PARQUE EOLICO LOMILLA II,WRI1007530,70.5,39.4860,-2.2028,Wind,,,,,EOLICA MONTANESA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,325.2865727303047
ESP,Spain,PARQUE EOLICO LOS ALMENDROS I,WRI1007532,15.84,38.4792,-1.3250,Wind,,,,,GAMESA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,73.08566400068122
ESP,Spain,PARQUE EOLICO LOS LANCES,WRI1007543,10.68,36.0139,-5.6069,Wind,,,,1999.0,SOCIEDAD EOLICA LOS LANCES,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,49.27745527318658
ESP,Spain,PARQUE EOLICO LOS SIGLOS,WRI1007552,18.0,36.0139,-5.6069,Wind,,,,2007.0,RWE INNOGY AERSA S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,83.05189090986504
ESP,Spain,PARQUE EOLICO LOSILLA,WRI1007554,24.0,38.9667,-1.0833,Wind,,,,2009.0,ACCIONA EOLICA DEL LEVANTE  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,110.73585454648669
ESP,Spain,PARQUE EOLICO MONTE TREITO,WRI1007572,30.39,42.7730,-8.8444,Wind,,,,,IBERDROLA E.R. DE GALICIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,140.21927581948881
ESP,Spain,PARQUE EOLICO MONTES DE CIERZO I,WRI1007575,59.5,42.0617,-1.6045,Wind,,,,,EOLICA MONTES DEL CIERZO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,274.5326393964983
ESP,Spain,PARQUE EOLICO MORATALLA,WRI1007577,21.78,38.1893,-1.8918,Wind,,,,,GAMESA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,100.4927880009367
ESP,Spain,PARQUE EOLICO MURAS II,WRI1007583,24.42,43.4668,-7.7238,Wind,,,,2000.0,IBERDROLA E.R. DE GALICIA   S.A,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,112.67373200105024
ESP,Spain,PARQUE EOLICO NACIMIENTO,WRI1007584,22.0,37.1061,-2.6485,Wind,,,,2008.0,SISTEMAS ENERGETICOS NACIMIENTO S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,101.50786666761282
ESP,Spain,PARQUE EOLICO OJOS ALBOS,WRI1007588,14.52,40.7060,-4.5163,Wind,,,,2000.0,PARQUE EOLICO ALTOS DEL VOLTOYA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,66.99519200062446
ESP,Spain,PARQUE EOLICO PALOMAREJO,WRI1007592,30.0,37.3222,-6.0586,Wind,,,,2012.0,ALDESA EOLICO PALOMAREJO S.A.U,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,138.4198181831084
ESP,Spain,PARQUE EOLICO PENAS ALTAS,WRI1007604,49.5,39.7493,-0.9968,Wind,,,,,ENERGIAS EOLICAS EUROPEAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,PARQUE EOLICO PENAS DE DIOS,WRI1007605,64.5,39.7493,-0.9968,Wind,,,,2009.0,ENERGIAS RENOVABLES MEDITERRANEAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,297.60260909368304
ESP,Spain,PARQUE EOLICO PUERTO DE MALAGA,WRI1007612,12.0,37.5251,-7.4925,Wind,,,,2008.0,IBERDROLA RENOVABLES ANDALUCIA S.A.U,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,55.367927273243346
ESP,Spain,PARQUE EOLICO PUNTAZA DE REMOLINOS,WRI1007616,24.93,41.8395,-1.1777,Wind,,,,,COMPANIA EOLICA ARAGONESA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,115.02686891016306
ESP,Spain,PARQUE EOLICO RIO ALMODOVAR,WRI1007624,16.5,36.1949,-5.7634,Wind,,,,,ENDESA COGENERACION Y RENOVABLES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,76.13090000070962
ESP,Spain,PARQUE EOLICO RIOFRIO,WRI1007625,32.0,37.6915,-3.8187,Wind,,,,,ELECNOR  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,147.64780606198227
ESP,Spain,PARQUE EOLICO SALAJONES,WRI1007628,19.14,42.5920,-1.3604,Wind,,,,1999.0,ACCIONA ENERGIA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,88.31184400082316
ESP,Spain,PARQUE EOLICO SAN AGUSTIN DE ALMOCHUEL,WRI1007631,50.0,42.1795,-7.1122,Wind,,,,,GENERAL EOLICA ARAGONESA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,230.6996969718473
ESP,Spain,PARQUE EOLICO SAN CIPRIAN,WRI1007632,17.85,42.1733,-6.6596,Wind,,,,,CORPORACION EOLICA DE ZAMORA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,82.35979181894949
ESP,Spain,PARQUE EOLICO SAN XOAN,WRI1007639,15.84,42.6833,-7.2333,Wind,,,,,CORPORACION ACCIONA EOLICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,73.08566400068122
ESP,Spain,PARQUE EOLICO SERRETA TORRECILLA,WRI1007647,49.5,41.6336,-1.2744,Wind,,,,,EVOLUCION 2000  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,PARQUE EOLICO SIERRA COSTERA FASE I,WRI1007651,49.5,40.7081,-0.9149,Wind,,,,,PARQUE EOLICO ARAGON  A.I.E.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,PARQUE EOLICO SIERRA DEL MADERO I,WRI1007681,14.85,41.7790,-1.9839,Wind,,,,,PARQUE EOLICO SIERRA DEL MADERO SA.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,68.51781000063865
ESP,Spain,PARQUE EOLICO SIERRA DEL ORO,WRI1007683,26.0,38.2709,-1.3768,Wind,,,,,URBAENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,119.9638424253606
ESP,Spain,PARQUE EOLICO SIERRA ELGEA,WRI1007686,26.97,43.0167,-2.7667,Wind,,,,,EOLICAS DE EUSKADI  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,124.43941654661444
ESP,Spain,PARQUE EOLICO SIERRA GORDA,WRI1007688,26.4,38.6137,-1.1147,Wind,,,,,ENDESA COGENERACION Y RENOVABLES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,121.80944000113537
ESP,Spain,PARQUE EOLICO SIERRA MENERA II,WRI1007691,39.95,40.7342,-1.6172,Wind,,,,,IBERDROLA ENERGIAS RENOVABLES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,184.329057880506
ESP,Spain,PARQUE EOLICO SOLANA,WRI1007698,29.7,38.6328,-0.8197,Wind,,,,,GAMESA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,137.0356200012773
ESP,Spain,PARQUE EOLICO TAHIVILLA,WRI1007704,30.0,36.0139,-5.6069,Wind,,,,,DESARROLLOS EOLICOS DE TARIFA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,138.4198181831084
ESP,Spain,PARQUE EOLICO VALDEFUENTES,WRI1007714,28.0,37.5076,-7.2704,Wind,,,,2009.0,IBERDROLA RENOVABLES ANDALUCIA S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,129.1918303042345
ESP,Spain,PARQUE EOLICO VALMEDIANO,WRI1007719,44.88,41.8347,-5.8888,Wind,,,,,ENERGIAS EOLICAS EUROPEAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,207.07604800193016
ESP,Spain,PARQUE EOLICO VILLACASTIN,WRI1007724,14.52,40.7796,-4.4136,Wind,,,,2000.0,PARQUE EOLICO ALTOS DEL VOLTOYA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,66.99519200062446
ESP,Spain,PENA DE BEJO,WRI1007734,20.8,43.1504,-4.3817,Hydro,,,,,SALTOS DEL NANSA I  S.A. UNIPERSONAL,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,57.07696772031355
ESP,Spain,PENA MIRA,WRI1007735,36.55,39.7167,-1.4333,Wind,,,,,GAMESA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,168.64147848642037
ESP,Spain,PENAFLOR III,WRI1007738,97.98,41.7610,-4.9874,Wind,,,,2012.0,IBERENOVA PROMOCIONES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,452.07912618603206
ESP,Spain,PLANTA COGENERACION BECOSA -FUENTE PIEDRA,WRI1007749,16434,37.1353,-4.7300,Waste,,,,2003.0,NEOELECTRA SC FUENTE DE PIEDRA GESTION S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,58.10389275719359
ESP,Spain,PLANTA DDP GUARDO,WRI1007752,14685,42.8261,-4.8463,Waste,,,,,DESIMPACTO DE PURINES GUARDO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,51.92014513444005
ESP,Spain,PLANTA EOLICA DE ZAS,WRI1007771,24.0,42.9167,-8.7667,Wind,,,,1998.0,DESARROLLOS EOLICOS DE GALICIA  S.A,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,110.73585454648669
ESP,Spain,PLANTA SECADO TERMICO DE LODOS E.R.A.R. DE BUTARQUE,WRI1007779,18.0,37.5624,-5.1254,Gas,,,,,SUFI  SA (70%) Y CADAGUA  SA (30%),Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,32.52835796156021
ESP,Spain,PLANTA SOLAR TERMICA HELIOENERGY 1,WRI1023548,100.0,37.5729,-5.1449,Solar,,,,2011.0,HELIOENERGY ELECTRICIDAD UNO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,672.6147461670108
ESP,Spain,PLANTA SOLAR TERMICA SOLAR TRES,WRI1007782,19903,37.4166,-6.2736,Solar,,,,2011.0,GEMASOLAR 2006 S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,133.87051292962016
ESP,Spain,PLANTA SOLAR TERMICA SOLNOVA 1,WRI1023647,150.0,37.4179,-6.2771,Solar,,,,2010.0,SOLNOVA ELECTRICIDAD S.A (A-91378992),Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,1008.9221192505163
ESP,Spain,PLANTA SOLAR TERMOELECTICA PS 10,WRI1007784,11.02,37.4422,-6.2542,Solar,,,,2006.0,SANLUCAR SOLAR  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,74.12214502760459
ESP,Spain,PLANTA TERMOSOLAR DE OLIVENZA-1,WRI1007786,50.0,38.7550,-7.1450,Solar,,,,2012.0,IBEREOLICA SOLAR OLIVENZA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,336.3073730835054
ESP,Spain,PONT DE REI 1,WRI1007796,46.14,42.8384,0.7390,Hydro,,,,1960.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,126.61208127958014
ESP,Spain,PONTENOVO 1,WRI1007797,25.770000000000003,42.3746,-7.2351,Hydro,,,,1952.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,70.71507010348462
ESP,Spain,PORTO GR 1,WRI1007801,17.6,42.3094,-8.2049,Hydro,,,,1963.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,48.29589576334224
ESP,Spain,PORTODEMOUROS GRUPO 2,WRI1007802,88.12,42.3167,-7.0274,Hydro,,,,1968.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,241.8087690150976
ESP,Spain,PROAZA 1,WRI1007805,49.54,43.2518,-6.0163,Hydro,,,,1968.0,HIDROELECTRICA DEL CANTABRICO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,135.94197023386215
ESP,Spain,PROCESOS ECOLOGICOS CARMONA 1,WRI1007808,45.0,37.4712,-5.6461,Waste,,,,,PROCESOS ECOLOGICOS CARMONA 1  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,159.10156833842711
ESP,Spain,PROCESOS ECOLOGICOS VILCHES,WRI1007810,15.0,38.2070,-3.5102,Waste,,,,2001.0,PROCESOS ECOLOGICOS VILCHES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,53.03385611280903
ESP,Spain,PST LEBRIJA I,WRI1007813,49.9,37.0066,-6.0434,Solar,,,,2011.0,SOLUCIA RENOVABLES 1  S.L,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,335.6347583373384
ESP,Spain,PST PALMA DEL RIO I,WRI1007814,49.9,37.6485,-5.2600,Solar,,,,2011.0,TERMOSOLAR PALMA SAETILLA S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,335.6347583373384
ESP,Spain,PST SOLACOR 1,WRI1007815,100.0,37.9582,-4.4981,Solar,,,,2012.0,SOLACOR ELECTRICIDAD UNO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,672.6147461670108
ESP,Spain,PUENTE BIBEY 4,WRI1007817,312.41,42.3921,-7.2191,Hydro,,,,1966.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,857.2795906491901
ESP,Spain,PUENTE NUEVO GR 3,WRI1007820,299.76,38.1108,-4.9354,Coal,,,,1980.0,VIESGO GENERACION  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1545.8442432294887
ESP,Spain,PUERTO DE BARCELONA  GRUPO 2,WRI1007821,866.3,41.3366,2.1594,Gas,,,,2010.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1565.5175834499782
